沈	チン;ジン;しずむ;しずめる	sink; be submerged; subside; be depressed; aloes	general
珍	チン;めずらしい;たから	rare; curious; strange	general
鎮	チン;しずめる;しずまる;おさえ	tranquilize; ancient peace-preservation centers	general
陳	チン;ひねる	exhibit; state; relate; explain	general
津	シン;つ	haven; port; harbor; ferry	general
墜	ツイ;おちる;おつ	crash; fall (down)	general
塚	チョウ;つか;-づか	hillock; mound	general
漬	シ;つける;つかる;-づけ;-づけ	pickling; soak; moisten; steep	general
坪	ヘイ;つぼ	two-mat area; ‾36 sq ft	general
釣	チョウ;つる;つり;つり-	angling; fish; catch; allure; ensnare	general
亭	テイ;チン	pavilion; restaurant; mansion; arbor; cottage; vaudeville; music hall; stage name	general
偵	テイ	spy	general
貞	テイ;さだ	upright; chastity; constancy; righteousness	general
呈	テイ	display; offer; present; send; exhibit	general
堤	テイ;つつみ	dike; bank; embankment	general
帝	テイ;みかど	sovereign; the emperor; god; creator	general
廷	テイ	courts; imperial court; government office	general
抵	テイ	resist; reach; touch	general
締	テイ;しまる;しまり;しめる;-しめ;-じめ	tighten; tie; shut; lock; fasten	general
艇	テイ	rowboat; small boat	general
訂	テイ	revise; correct; decide	general
逓	テイ;かわる;たがいに	relay; in turn; sending	general
邸	テイ;やしき	residence; mansion	general
泥	デイ;ナイ;デ;ニ;どろ	mud; mire; adhere to; be attached to	general
摘	テキ;つむ	pinch; pick; pluck; trim; clip; summarize	general
滴	テキ;しずく;したたる	drip; drop	general
哲	テツ;さとい;あきらか;しる;さばく	philosophy; clear	general
徹	テツ	penetrate; clear; pierce; strike home; sit up (all night)	general
撤	テツ	remove; withdraw; disarm; dismantle; reject; exclude	general
迭	テツ	transfer; alternation	general
添	テン;そえる;そう;もえる;もう	annexed; accompany; marry; suit; meet; satisfy; attach; append; garnish; imitate	general
殿	デン;テン;との;-どの	Mr.; hall; mansion; palace; temple; lord	general
吐	ト;はく;つく	spit; vomit; belch; confess; tell (lies)	general
塗	ト;ぬる;ぬり;まみれる	paint; plaster; daub; smear; coating	general
衷	チュウ	inmost; heart; mind; inside	general
鋳	チュウ;イ;シュ;シュウ;いる	casting; mint	general
駐	チュウ	stop-over; reside in; resident	general
恥	チ;はじる;はじ;はじらう;はずかしい	shame; dishonor	general
痴	チ;しれる;おろか	stupid; foolish	general
稚	チ;ジ;いとけない;おさない;おくて;おでる	immature; young	general
致	チ;いたす	doth; do; send; forward; cause; exert; incur; engage	general
遅	チ;おくれる;おくらす;おそい	slow; late; back; later	general
畜	チク	livestock; domestic fowl and animals	general
蓄	チク;たくわえる	amass; keeping a concubine; phonograph	general
逐	チク	pursue; drive away; chase; accomplish; attain; commit	general
秩	チツ	regularity; salary; order	general
窒	チツ	plug up; obstruct	general
嫡	チャク;テキ	legitimate wife; direct descent (non-bastard)	general
抽	チュウ;ひき-	pluck; pull; extract; excel	general
択	タク;えらぶ	choose; select; elect; prefer	general
拓	タク;ひらく	clear (the land); open; break up (land)	general
沢	タク;さわ;うるおい;うるおす;つや	swamp	general
濯	タク;すすぐ;ゆすぐ	laundry; wash; pour on; rinse	general
託	タク;かこつける;かこつ;かこつける	consign; requesting; entrusting with; pretend; hint	general
濁	ダク;ジョク;にごる;にごす	voiced; uncleanness; wrong; nigori; impurity	general
諾	ダク	consent; assent; agreement	general
但	タン;ただし	however; but	general
奪	ダツ;うばう	rob; take by force; snatch away; dispossess; plunder; usurp	general
脱	ダツ;ぬぐ;ぬげる	undress; removing; escape from; get rid of; be left out; take off	general
棚	ホウ;たな;-だな	shelf; ledge; rack; mount; mantle; trellis	general
丹	タン;に	rust-colored; red; red lead; pills	general
嘆	タン;なげく;なげかわしい	sigh; lament; moan; grieve	general
淡	タン;あわい	thin; faint; pale; fleeting	general
端	タン;はし;は;はた;-ばた;はな	edge; origin; end; point; border; verge; cape	general
胆	タン;きも	gall bladder; courage; pluck; nerve	general
鍛	タン;きたえる	forge; discipline; train	general
壇	ダン;タン	podium; stage; rostrum; terrace	general
弾	ダン;タン;ひく;-ひき;はずむ;たま;はじく;はじける;ただす;はじきゆみ	bullet; twang; flip; snap	general
逮	タイ	apprehend; chase	general
滝	ロウ;ソウ;たき	waterfall; rapids; cascade	general
卓	タク	eminent; table; desk; high	general
怠	タイ;おこたる;なまける	neglect; laziness	general
替	タイ;かえる;かえ-;かわる	exchange; spare; substitute; per-	general
泰	タイ	peaceful; calm; peace; easy; Thailand	general
滞	タイ;テイ;とどこおる	stagnate; be delayed; overdue; arrears	general
胎	タイ	womb; uterus	general
袋	タイ;ダイ;ふくろ	sack; bag; pouch	general
耐	タイ;たえる	-proof; enduring	general
駄	ダ;タ	burdensome; pack horse; horse load; send by horse	general
捜	ソウ;シュ;シュウ;さがす	search; look for; locate	general
掃	ソウ;シュ;はく	sweep; brush	general
挿	ソウ;さす;はさむ	insert; put in; graft; wear (sword)	general
曹	ソウ;ゾウ;つかさ;ともがら;へや	cadet; friend	general
槽	ソウ;ふね	vat; tub; tank	general
燥	ソウ;はしゃぐ	parch; dry up	general
荘	ソウ;ショウ;チャン;ほうき;おごそか	villa; inn; cottage; feudal manor	general
葬	ソウ;ほうむる	interment; bury; shelve	general
藻	ソウ;も	seaweed; duckweed	general
遭	ソウ;あう;あわせる	encounter; meet; party; association; interview; join	general
霜	ソウ;しも	frost	general
騒	ソウ;さわぐ;うれい;さわがしい	boisterous; make noise; clamor; disturb; excite	general
憎	ゾウ;にくむ;にくい;にくらしい;にくしみ	hate; detest	general
贈	ゾウ;ソウ;おくる	presents; send; give to; award to; confer on; presenting something	general
促	ソク;うながす	stimulate; urge; press; demand; incite	general
即	ソク;つく;つける;すなわち	instant; namely; as is; conform; agree; adapt	general
俗	ゾク	vulgar; customs; manners; worldliness; mundane things	general
賊	ゾク	burglar; rebel; traitor; robber	general
堕	ダ;おちる;くずす;くずれる	degenerate; descend to; lapse into	general
妥	ダ	gentle; peace; depravity	general
惰	ダ	lazy; laziness	general
訴	ソ;うったえる	accusation; sue; complain of pain; appeal to	general
阻	ソ;はばむ	thwart; separate from; prevent; obstruct; deter; impede	general
僧	ソウ	Buddhist priest; monk	general
双	ソウ;ふた;たぐい;ならぶ;ふたつ	pair; set; comparison; counter for pairs	general
喪	ソウ;も	miss; mourning	general
壮	ソウ;さかん	robust; manhood; prosperity	general
惜	セキ;おしい;おしむ	pity; be sparing of; frugal; stingy; regret	general
斥	セキ;しりぞける	reject; retreat; recede; withdraw; repel; repulse	general
析	セキ	chop; divide; tear; analyze	general
籍	セキ	enroll; domiciliary register; membership	general
跡	セキ;あと	tracks; mark; print; impression	general
拙	セツ;つたない	bungling; clumsy; unskillful	general
摂	セツ;ショウ;おさめる;かねる;とる	vicarious; surrogate; act in addition to	general
窃	セツ;ぬすむ;ひそか	stealth; steal; secret; private; hushed	general
仙	セン;セント	hermit; wizard; cent	general
占	セン;しめる;うらなう	fortune-telling; divining; forecasting; occupy; hold; have; get; take	general
扇	セン;おうぎ	fan; folding fan	general
栓	セン	plug; bolt; cork; bung; stopper	general
潜	セン;ひそむ;もぐる;かくれる;くぐる;ひそめる	submerge; conceal; hide; lower (voice); hush	general
旋	セン	rotation; go around	general
繊	セン	slender; fine; thin kimono	general
薦	セン;すすめる	recommend; mat; advise; encourage; offer	general
践	セン;ふむ	tread; step on; trample; practice; carry through	general
遷	セン;うつる;うつす;みやこがえ	transition; move; change	general
銑	セン	pig iron	general
鮮	セン;あざやか	fresh; vivid; clear; brilliant; Korea	general
漸	ゼン;やや	steadily; gradually advancing; finally; barely	general
禅	ゼン;セン;しずか;ゆずる	Zen; silent meditation	general
繕	ゼン;つくろう	darning; repair; mend; trim; tidy up; adjust	general
塑	ソ;でく	model; molding	general
措	ソ;おく	set aside; give up; suspend; discontinue; lay aside; except	general
疎	ソ;ショ;うとい;うとむ;まばら	alienate; rough; neglect; shun; sparse	general
礎	ソ;いしずえ	cornerstone; foundation stone	general
租	ソ	tariff; crop tax; borrowing	general
粗	ソ;あらい;あら-	coarse; rough; rugged	general
隻	セキ	vessels; counter for ships; fish; birds; arrows; one of a pair	general
斉	セイ;サイ;そろう;ひとしい;ひとしく;あたる;はやい	adjusted; alike; equal; similar variety of	general
牲	セイ	animal sacrifice; offering	general
誓	セイ;ちかう	vow; swear; pledge	general
請	セイ;シン;ショウ;こう;うける	solicit; invite; ask	general
逝	セイ;ゆく;いく	departed; die	general
枢	スウ;シュ;とぼそ;からくり	hinge; pivot; door	general
据	キョ;すえる;すわる	set; lay a foundation; install; equip; squat down; sit down	general
杉	サン;すぎ	cedar; cryptomeria	general
澄	チョウ;すむ;すます;-すます	lucidity; be clear; clear; clarify; settle; strain; look grave	general
瀬	ライ;せ	rapids; current; torrent; shallows; shoal	general
畝	ボウ;ホ;モ;ム;せ;うね	furrow; 30 tsubo; ridge; rib	general
是	ゼ;シ;これ;この;ここ	just so; this; right; justice	general
姓	セイ;ショウ	surname	general
征	セイ	subjugate; attack the rebellious; collect taxes	general
酢	サク;す	vinegar; sour; acid; tart	general
吹	スイ;ふく	blow; breathe; puff; emit; smoke	general
帥	スイ	commander; leading troops; governor	general
炊	スイ;たく;-だき	cook; boil	general
睡	スイ	drowsy; sleep; die	general
粋	スイ;いき	chic; style; purity; essence; pith; cream; elite; choice	general
衰	スイ;おとろえる	decline; wane; weaken	general
遂	スイ;とげる;ついに	consummate; accomplish; attain; commit (suicide)	general
酔	スイ;よう;よい;よ	drunk; feel sick; poisoned; elated; spellbound	general
錘	スイ;つむ;おもり	weight; plumb bob; sinker	general
随	ズイ;まにまに;したがう	follow; though; notwithstanding; while; during; both; all; obey; submit to; comply; at the mercy of (the waves)	general
髄	ズイ	marrow; pith	general
崇	スウ;あがめる	adore; respect; revere; worship	general
浄	ジョウ;セイ;きよめる;きよい	clean; purify; cleanse; exorcise; Manchu Dynasty	general
畳	ジョウ;チョウ;たたむ;たたみ;かさなる	tatami mat; counter for tatami mats; fold; shut up; do away with	general
譲	ジョウ;ゆずる	defer; turnover; transfer; convey	general
醸	ジョウ;かもす	brew; cause	general
錠	ジョウ	lock; fetters; shackles	general
嘱	ショク;しょくする;たのむ	entrust; request; send a message	general
飾	ショク;かざる;かざり	decorate; ornament; adorn; embellish	general
殖	ショク;ふえる;ふやす	augment; increase; multiply; raise	general
触	ショク;ふれる;さわる;さわ	contact; touch; feel; hit; proclaim; announce; conflict	general
辱	ジョク;はずかしめる	embarrass; humiliate; shame	general
伸	シン;のびる;のばす;のべる;のす	expand; stretch; extend; lengthen; increase	general
侵	シン;おかす	encroach; invade; raid; trespass; violate	general
唇	シン;くちびる	lips	general
娠	シン	with child; pregnancy	general
寝	シン;ねる;ねかす;いぬ;みたまや;やめる	lie down; sleep; rest; bed; remain unsold	general
審	シン;つまびらか;つぶさに	hearing; judge; trial	general
慎	シン;つつしむ;つつし;つつしみ	humility; be careful; discrete; prudent	general
振	シン;ふる;ぶる;ふり;-ぶり;ふるう	shake; wave; wag; swing	general
浸	シン;ひたす;ひたる	immersed; soak; dip; steep; moisten; wet; dunk	general
紳	シン	sire; good belt; gentleman	general
薪	シン;たきぎ;まき	fuel; firewood; kindling	general
診	シン;みる	checkup; seeing; diagnose; examine	general
辛	シン;からい;つらい;-づらい;かのと	spicy; bitter; hot; acrid	general
震	シン;ふるう;ふるえる	quake; shake; tremble; quiver; shiver	general
刃	ジン;ニン;は;やいば;きる	blade; sword; edge	general
尋	ジン;たずねる;ひろ	inquire; fathom; look for	general
甚	ジン;はなはだ;はなはだしい	tremendously; very; great; exceedingly	general
尽	ジン;サン;つくす;-つくす;-づくし;-つく;-づく;-ずく;つきる;つかす;さかづき;ことごとく;	exhaust; use up; run out of; deplete; befriend; serve	general
迅	ジン	swift; fast	general
陣	ジン	camp; battle array; ranks; position	general
剰	ジョウ;あまつさえ;あまり;あまる	surplus; besides	general
壌	ジョウ;つち	lot; earth; soil	general
嬢	ジョウ;むすめ	lass; girl; Miss; daughter	general
巡	ジュン;めぐる;めぐり	patrol; go around; circumference	general
遵	ジュン	abide by; follow; obey; learn	general
庶	ショ	commoner; all; bastard	general
緒	ショ;チョ;お;いとぐち	thong; beginning; inception; end; cord; strap	general
叙	ジョ;ついず;ついで	confer; relate; narrate; describe	general
徐	ジョ;おもむろに	gradually; slowly; deliberately; gently	general
償	ショウ;つぐなう	reparation; make up for; recompense; redeem	general
匠	ショウ;たくみ	artisan; workman; carpenter	general
升	ショウ;ます	measuring box; 1.8 liter	general
召	ショウ;めす	seduce; call; send for; wear; put on; ride in; buy; eat; drink; catch (cold)	general
奨	ショウ;ソウ;すすめる	exhort; urge; encourage	general
宵	ショウ;よい	wee hours; evening; early night	general
尚	ショウ;なお	esteem; furthermore; still; yet	general
床	ショウ;とこ;ゆか	bed; counter for beds; floor; padding; tatami	general
彰	ショウ	patent; clear	general
抄	ショウ	extract; selection; summary; copy; spread thin	general
掌	ショウ;てのひら;たなごころ	manipulate; rule; administer; conduct; palm of hand	general
昇	ショウ;のぼる	rise up	general
晶	ショウ	sparkle; clear; crystal	general
沼	ショウ;ぬま	marsh; lake; bog; swamp; pond	general
渉	ショウ;わたる	ford; ferry; port	general
焦	ショウ;こげる;こがす;こがれる;あせる	char; hurry; impatient; irritate; burn; scorch; singe	general
症	ショウ	symptoms; illness	general
硝	ショウ	nitrate; saltpeter	general
礁	ショウ	reef; sunken rock	general
祥	ショウ;さいわい;きざし;よい;つまびらか	auspicious; happiness; blessedness; good omen; good fortune	general
称	ショウ;たたえる;となえる;あげる;かなう;はかり;はかる;ほめる	appellation; praise; admire; name; title; fame	general
粧	ショウ	cosmetics; adorn (one's person)	general
紹	ショウ	introduce; inherit; help	general
肖	ショウ;あやかる	resemblance	general
衝	ショウ;つく	collide; brunt; highway; opposition (astronomy); thrust; pierce; stab; prick	general
訟	ショウ	sue; accuse	general
詔	ショウ;みことのり	imperial edict	general
詳	ショウ;くわしい;つまびらか	detailed; full; minute; accurate; well-informed	general
鐘	ショウ;かね	bell; gong; chimes	general
丈	ジョウ;たけ;だけ	length; 10feet; measure; Mr.; Ms.; height; stature; all (one has); only; that's all; merely	general
冗	ジョウ	superfluous; uselessness	general
盾	ジュン;たて	shield; escutcheon; pretext	general
准	ジュン	quasi-; semi-; associate	general
循	ジュン	sequential; fellow	general
旬	ジュン;シュン	decameron; 10day period; season (for specific products	general
殉	ジュン	martyrdom; follow by resigning	general
潤	ジュン;うるおう;うるおす;うるむ	wet; be watered; profit by; receive benefits; favor; charm; steep	general
淑	シュク;しとやか	graceful; gentle; pure	general
粛	シュク;スク;つつしむ	solemn; quietly; softly	general
塾	ジュク	cram school; private school	general
俊	シュン	sagacious; genius; excellence	general
瞬	シュン;またたく まじろ	wink; blink; twinkle	general
臭	シュウ;くさい;-くさい;におう;におい	stinking; ill-smelling; suspicious looking; odor; savor; fragrance; be fragrant; stink; glow; be bright	general
舟	シュウ;ふね;ふな-;-ぶね	boat; ship	general
襲	シュウ;おそう;かさね	attack; advance on; succeed to; pile; heap	general
酬	シュウ;シュ;トウ;むくいる	repay; reward; retribution	general
醜	シュウ;みにくい;しこ	ugly; unclean; shame; bad looking	general
充	ジュウ;あてる;みたす	allot; fill	general
柔	ジュウ;ニュウ;やわらか;やわらかい;やわ;やわら	tender; weakness; gentleness; softness	general
汁	ジュウ;しる;-しる;つゆ	soup; juice; broth; sap; gravy; pus	general
渋	ジュウ;シュウ;しぶ;しぶい;しぶる	astringent; hesitate; reluctant; have diarrhea	general
獣	ジュウ;けもの;けだもの	animal; beast	general
銃	ジュウ;つつ	gun; arms	general
叔	シュク	uncle; youth	general
儒	ジュ	Confucian	general
寿	ジュ;ス;シュウ;ことぶき;ことぶく;ことほぐ	longevity; congratulations; one's natural life	general
需	ジュ	demand; request; need	general
囚	シュウ;とらわれる	captured; criminal; arrest; catch	general
愁	シュウ;うれえる;うれい	distress; grieve; lament; be anxious	general
秀	シュウ;ひいでる	excel; excellence; beauty; surpass	general
朱	シュ;あけ	vermilion; cinnabar; scarlet; red; bloody	general
殊	シュ;こと	particularly; especially; exceptionally	general
狩	シュ;かる;かり;-がり	hunt; raid; gather	general
珠	シュ;たま	pearl; gem; jewel	general
趣	シュ;おもむき;おもむく	gist; proceed to; tend; become	general
寂	ジャク;セキ;さび;さびしい;さびれる;さみしい	loneliness; quietly; mellow; mature; death of a priest	general
赦	シャ	pardon; forgiveness	general
斜	シャ;ななめ;はす	diagonal; slanting; oblique	general
煮	シャ;にる;-に;にえる;にやす	boil; cook	general
遮	シャ;さえぎる	intercept; interrupt; obstruct	general
蛇	ジャ;ダ;イ;ヤ;へび	snake; serpent; hard drinker	general
邪	ジャ;よこしま	wicked; injustice; wrong	general
勺	シャク	ladle; one tenth of a go; dip	general
爵	シャク	baron; peerage; court rank	general
酌	シャク;くむ	bar-tending; serving sake; the host; draw (water); ladle; scoop; pump	general
釈	シャク;セキ;とく;すてる;ゆるす	explanation	general
芝	シ;しば	turf; lawn	general
軸	ジク	axis; pivot; stem; stalk; counter for book scrolls	general
執	シツ;シュウ;とる	tenacious; take hold; grasp; take to heart	general
湿	シツ;シュウ;しめる;しめす;うるおう;うるおす	damp; wet; moist	general
漆	シツ;うるし	lacquer; varnish; seven	general
疾	シツ;はやい	rapidly	general
諮	シ;はかる	consult with	general
賜	シ;たまわる;たまう;たもう	grant; gift; boon; results	general
雌	シ;め-;めす;めん	feminine; female	general
侍	ジ;シ;さむらい;はべる	waiter; samurai; wait upon; serve	general
慈	ジ;いつくしむ	mercy	general
滋	ジ	nourishing; more & more; be luxuriant; planting; turbidity	general
璽	ジ	emperor's seal	general
施	シ;セ;ほどこす	alms; apply bandages; administer first-aid	general
旨	シ;むね;うまい	delicious; relish; show a liking for; purport; will; clever; expert	general
祉	シ	welfare; happiness	general
紫	シ;むらさき	purple; violet	general
肢	シ	limb; arms & legs	general
脂	シ;あぶら	fat; grease; tallow; lard; rosin; gum; tar	general
嗣	シ	heir; succeed	general
傘	サン;かさ	umbrella	general
惨	サン;ザン;みじめ;いたむ;むごい	wretched; disaster; cruelty; harsh	general
桟	サン;セン;かけはし	scaffold; cleat; frame; jetty; bolt (door)	general
暫	ザン;しばらく	temporarily; a while; moment; long time	general
伺	シ;うかがう	pay respects; visit; ask; inquire; question; implore	general
刺	シ;さす;ささる;さし;さし;とげ	thorn; pierce; stab; prick; sting; calling card	general
撮	サツ;とる;つまむ;-どり	snapshot; take pictures	general
擦	サツ;する;すれる;-ずれ;こする;こすれる	grate; rub; scratch; scrape; chafe; scour	general
索	サク	cord; rope	general
錯	サク;シャク	confused; mix; be in disorder	general
載	サイ;のせる;のる	ride; board; get on; place; spread; 10**44	general
剤	ザイ;スイ;セイ;かる;けずる	dose; medicine; drug	general
咲	ショウ;さく;-ざき	blossom; bloom	general
崎	キ;さき;さい;みさき	promontory; cape; spit	general
削	サク;けずる;はつる;そぐ	plane; sharpen; whittle; pare	general
搾	サク;しぼる	squeeze	general
詐	サ;いつわる	lie; falsehood; deceive; pretend	general
鎖	サ;くさり;とざす	chain; irons; connection	general
債	サイ	bond; loan; debt	general
催	サイ;もようす;もよおす	sponsor; hold (a meeting); give (a dinner)	general
宰	サイ	superintend; manager; rule	general
彩	サイ;いろどる	coloring; paint; makeup	general
栽	サイ	plantation; planting	general
歳	サイ;セイ;とし;とせ;よわい	year-end; age; occasion; opportunity	general
砕	サイ;くだく;くだける	smash; break; crush; familiar; popular	general
斎	サイ;とき;つつしむ;ものいみ;いむ;いわう;いつく	purification; Buddhist food; room; worship; avoid; alike	general
衡	コウ	equilibrium; measuring rod; scale	general
貢	コウ;ク;みつぐ	tribute; support; finance	general
購	コウ	subscription; buy	general
郊	コウ	outskirts; suburbs; rural area	general
酵	コウ	fermentation	general
項	コウ;うなじ	paragraph; nape of neck; clause; item; term (expression)	general
香	コウ;キョウ;か;かおり;かおる	incense; smell; perfume	general
剛	ゴウ	sturdy; strength	general
拷	ゴウ	torture; beat	general
豪	ゴウ;えらい	overpowering; great; powerful; excelling; Australia	general
克	コク;かつ	overcome; kindly; skillfully	general
酷	コク;ひどい	cruel; severe; atrocious; unjust	general
獄	ゴク	prison; jail	general
腰	ヨウ;こし	loins; hips; waist; low wainscoting	general
込	-こむ;こむ;こみ;-こみ;こめる	crowded; mixture; in bulk; included; (kokuji)	general
墾	コン	ground-breaking; open up farmland	general
婚	コン	marriage	general
恨	コン;うらむ;うらめしい	regret; bear a grudge; resentment; malice; hatred	general
懇	コン;ねんごろ	sociable; kind; courteous; hospitable; cordial	general
昆	コン	descendants; elder brother; insect	general
紺	コン	dark blue; navy	general
魂	コン;たましい;たま	soul; spirit	general
佐	サ	assistant; help	general
唆	サ;そそる;そそのかす	tempt; seduce; instigate; promote	general
更	コウ;さら;さらに;ふける;ふかす	grow late; night watch; sit up late; of course	general
江	コウ;え	creek; inlet; bay	general
洪	コウ	deluge; flood; vast	general
溝	コウ;みぞ	gutter; ditch; sewer; drain; 10**32	general
甲	コウ;カン;カ;きのえ	armor; high (voice); A grade; first class; former; instep; carapace	general
硬	コウ;かたい	stiff; hard	general
稿	コウ;わら;したがき	draft; copy; manuscript; straw	general
絞	コウ;しぼる;しめる;しまる	strangle; constrict; wring	general
綱	コウ;つな	hawser; class (genus); rope; cord; cable	general
肯	コウ;がえんじる	agreement; consent; comply with	general
荒	コウ;あらい;あら-;あれる;あらす;-あらし;すさむ	laid waste; rough; rude; wild	general
坑	コウ	pit; hole	general
孔	コウ;あな	cavity; hole; slit; very; great; exceedingly	general
巧	コウ;たくみ;たくむ;うまい	adroit; skilled; ingenuity	general
恒	コウ;つね;つねに	constancy; always	general
慌	コウ;あわてる;あわただしい	disconcerted; be confused; lose one's head	general
抗	コウ;あらがう	confront; resist; defy; oppose	general
拘	コウ;かかわる	arrest; seize; concerned; adhere to; despite	general
控	コウ;ひかえる;ひかえ	withdraw; draw in; hold back; refrain from; be moderate	general
攻	コウ;せめる	aggression; attack	general
娯	ゴ	recreation; pleasure	general
御	ギョ;ゴ;おん-;お-;み-	honorable; manipulate; govern	general
悟	ゴ;さとる	enlightenment; perceive; discern; realize; understand	general
碁	ゴ	Go	general
侯	コウ	marquis; lord; daimyo	general
誇	コ;ほこる	boast; be proud; pride; triumphantly	general
雇	コ;やとう	employ; hire	general
顧	コ;かえりみる	look back; review; examine oneself; turn around	general
鼓	コ;つづみ	drum; beat; rouse; muster	general
互	ゴ;たがい;かたみに	mutually; reciprocally; together	general
呉	ゴ;くれる;くれ	give; do something for	general
孤	コ	orphan; alone	general
弧	コ	arc; arch; bow	general
枯	コ;かれる;からす	wither; die; dry up; be seasoned	general
渓	ケイ;たに;たにがわ	mountain stream; valley	general
継	ケイ;つぐ;まま-	inherit; succeed; patch; graft (tree)	general
茎	ケイ;キョウ;くき	stalk; stem	general
蛍	ケイ;ほたる	lightning-bug; firefly	general
鶏	ケイ;にわとり;とり	chicken	general
迎	ゲイ;むかえる	welcome; meet; greet	general
鯨	ゲイ;くじら	whale	general
撃	ゲキ;うつ	beat; attack; defeat; conquer	general
傑	ケツ;すぐれる	greatness; excellence	general
倹	ケン;つましい;つづまやか	frugal; economy; thrifty	general
兼	ケン;かねる;-かねる	concurrently; and	general
剣	ケン;つるぎ	sabre; sword; blade; clock hand	general
圏	ケン;かこい	sphere; circle; radius; range	general
堅	ケン;かたい;-がたい	strict; hard; solid; tough; tight; reliable	general
嫌	ケン;ゲン;きらう;きらい;いや	dislike; detest; hate	general
懸	ケン;ケ;かける;かかる	suspend; hang; 10%; install; depend; consult	general
献	ケン;コン;たてまつる	offering; counter for drinks; present; offer	general
肩	ケン;かた	shoulder	general
謙	ケン	self-effacing; humble oneself; condescend; be modest	general
賢	ケン;かしこい	intelligent; wise; wisdom; cleverness	general
軒	ケン;のき	flats; counter for houses; eaves	general
遣	ケン;つかう;-つかい;-づかい;つかわす;やる	dispatch; despatch; send; give; donate; do; undertake	general
顕	ケン;あきらか;あらわれる	appear; existing	general
幻	ゲン;まぼろし	phantasm; vision; dream; illusion; apparition	general
弦	ゲン;つる	bowstring; chord; hypotenuse	general
玄	ゲン	mysterious; occultness	general
契	ケイ;ちぎる	pledge; promise; vow	general
恵	ケイ;エ;めぐむ;めぐみ	favor; blessing; grace; kindness	general
慶	ケイ;よろこび	jubilation; congratulate; rejoice; be happy	general
憩	ケイ;いこい;いこう	recess; rest; relax; repose	general
掲	ケイ;かかげる	put up (a notice); put up; hoist; display; hang out; publish; describe	general
携	ケイ;たずさえる;たずさわる	portable; carry (in hand); armed with; bring along	general
緊	キン;しめる;しまる	tense; solid; hard; reliable; tight	general
菌	キン	germ; fungus; bacteria	general
襟	キン;えり	collar; neck; lapel	general
謹	キン;つつしむ	discreet; reverently; humbly	general
吟	ギン	versify; singing; recital	general
駆	ク;かける;かる	drive; run; gallop; advance; inspire; impel	general
愚	グ;おろか	foolish; folly; absurdity; stupid	general
虞	グ;おそれ;おもんぱかる;はかる;うれえる;あざむく;あやまる;のぞむ;たのしむ	expectation; consideration; uneasiness; fear; anxiety; concern	general
偶	グウ;たま	accidentally; even number; couple; man & wife; same kind	general
遇	グウ;あう	interview; treat; entertain; receive; deal with	general
隅	グウ;すみ	corner; nook	general
屈	クツ;かがむ;かがめる	yield; bend; flinch; submit	general
掘	クツ;ほる	dig; delve; excavate	general
靴	カ;くつ	shoes	general
繰	ソウ;くる	winding; reel; spin; turn (pages); look up; refer to	general
桑	ソウ;くわ	mulberry	general
勲	クン;いさお	meritorious deed; merit	general
薫	クン;かおる	send forth fragrance; fragrant; be scented; smoke (tobacco)	general
傾	ケイ;かたむく;かたむける;かたぶく;かたげる;かしげる	lean; incline; tilt; trend; wane; sink; ruin; bias	general
刑	ケイ	punish; penalty; sentence; punishment	general
啓	ケイ;ひらく;さとす	disclose; open; say	general
況	キョウ;まして;いわんや;おもむき	condition; situation	general
狂	キョウ;くるう;くるおしい;くるおしい	lunatic; insane; crazy; confuse	general
狭	キョウ;コウ;せまい;せばめる;せばまる;さ	cramped; narrow; contract; tight	general
矯	キョウ;ためる	rectify; straighten; correct; reform; cure; control; pretend; falsify	general
脅	キョウ;おびやかす;おどす;おどかす	threaten; coerce	general
響	キョウ;ひびく	echo; also N5116; sound; resound; ring; vibrate	general
驚	キョウ;おどろく;おどろかす	wonder; be surprised; frightened; amazed	general
仰	ギョウ;コウ;あおぐ;おおせ;おっしゃる;おっしゃる	face-up; look up; depend; seek; respect; rever; drink; take	general
凝	ギョウ;こる;こらす;こごらす;こごらせる;こごる	congeal; freeze; stiff; be absorbed in	general
暁	ギョウ;キョウ;あかつき;さとる	daybreak; dawn; in the event	general
斤	キン	axe; 1.32 lb; catty; counter for loaves of bread; axe radical (no. 69)	general
琴	キン;こと	harp; koto	general
挟	キョウ;ショウ;はさむ;はさまる;わきばさむ;さしはさむ	pinch; between	general
恭	キョウ;うやうやしい	respect; reverent	general
恐	キョウ;おそれる;おそる;おそろしい;こわい;こわがる	fear; dread; awe	general
峡	キョウ;コウ;はざま	gorge; ravine	general
拒	キョ;ゴ;こばむ	repel; refuse; reject; decline	general
拠	キョ;コ;よる	foothold; based on; follow; therefore	general
虚	キョ;コ;むなしい;うつろ	void; emptiness; unpreparedness; crack; fissure; untruth	general
距	キョ;へだたる けづめ	long-distance; spur; fetlock	general
享	キョウ;コウ;うける	receive; undergo; answer (phone); take; get; catch	general
凶	キョウ	villain; evil; bad luck; disaster	general
叫	キョウ;さけぶ	shout; exclaim; yell	general
巨	キョ	gigantic; big; large; great	general
祈	キ;いのる	pray; wish	general
軌	キ	rut; wheel; track; model; way of doing	general
輝	キ;かがやく	radiance; shine; sparkle; gleam; twinkle	general
飢	キ;うえる	hungry; starve	general
騎	キ	equestrian; riding on horses; counter for equestrians	general
鬼	キ;おに;おに-	ghost; devil	general
